style_color,=1/0,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
105616-1001,105616,FP,21H1,10/21/2021,,0,0,0,,,119,79.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-1001,105755,FP,21H2,1/20/2025,44518,897,1486,653,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-2504,105755,FP,21H2,9/5/2024,44518,468,476,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-6000,105755,FP,21H2,8/9/2023,44518,807,816,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-1210,105755,FP,22F1,10/2/2024,44747,382,383,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-1866,105755,FP,22F1,3/4/2024,44750,570,574,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-1105,105755,FP,22H1,10/2/2024,44889,508,510,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-1600,105755,FP,22H1,11/7/2023,44854,164,164,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-1702,105755,FP,22H1,11/2/2022,44890,572,560,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-3052,105755,FP,22H1,11/2/2022,44890,303,305,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-1700,105755,FP,22S1,,,0,7,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-4189,105755,FP,22S1,3/4/2024,44557,170,176,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-2701,105755,FP,23H1,9/22/2023,45198,56,58,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-4400,105755,FP,23H1,9/22/2023,45208,86,86,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-4816,105755,FP,23S1,8/9/2023,44933,44,44,0,YES,LIVE,139,119.97,60% OFF,SALE,COLOR MD,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-4903,105755,FP,24F3,10/2/2024,45567,154,157,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105755-4262,105755,FP,24M1,3/27/2024,45367,105,107,0,YES,LIVE,139,139,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105797-1700,105797,FP,22M3,6/9/2022,,0,0,0,,,89,49.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
105797-4609,105797,FP,22M3,6/9/2022,,0,0,0,,,89,49.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106303-1702,106303,FP,21F1,11/15/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106303-1001,106303,FP,22F1,12/5/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106303-3005,106303,FP,22F1,8/1/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106306-3124,106306,FP,22F1,,,0,0,0,,,149,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106342-1001,106342,FP,22F3,,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106342-4400,106342,FP,22F3,8/25/2022,,0,0,0,,,109,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106539-3410,106539,FP,22H1,3/6/2024,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106539-7474,106539,FP,23F2,8/18/2023,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106543-1001,106543,FP,22H1,3/4/2024,,0,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106543-1702,106543,FP,22H1,,,0,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106543-2701,106543,FP,22H1,10/4/2022,,0,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106592-1001,106592,FP,22H3,,,0,0,0,,,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106592-7451,106592,FP,22H3,12/1/2022,,0,0,0,YES,,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
106883-1001,106883,FP,23S2,,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107136-1001,107136,FP,23S1,1/20/2023,,0,0,0,YES,,99,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107137-1001,107137,FP,23M1,7/5/2023,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107137-1501,107137,FP,23M1,6/2/2023,45086,1,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107323-4442,107323,FP,23M3,7/10/2023,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107325-1001,107325,FP,23M2,,,0,0,0,,,89,59.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107325-1700,107325,FP,23M2,,,0,0,0,YES,,89,59.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107400-1232,107400,FP,23F1,7/13/2023,45124,-1,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107400-2063,107400,FP,23F1,3/13/2024,,0,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107404-1001,107404,FP,23F2,7/25/2023,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107404-1702,107404,FP,23F2,,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107462-1001,107462,FP,23F3,8/23/2023,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107462-8018,107462,FP,23F3,8/26/2023,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107567-1001,107567,FP,23H2,11/13/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107567-2046,107567,FP,23H2,11/13/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107577-1001,107577,FP,23H1,3/12/2024,45225,1,0,0,YES,,149,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107577-4400,107577,FP,23H1,10/25/2023,,0,0,0,,,149,74.97,60% OFF,SALE,,,           ,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107577-6010,107577,FP,23H1,10/21/2023,,0,0,0,,,149,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107585-1001,107585,FP,23H3,12/12/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107585-1700,107585,FP,23H3,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107585-3922,107585,FP,23H3,12/12/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107611-1001,107611,FP,23H2,11/15/2023,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107611-1702,107611,FP,23H2,11/16/2023,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107611-3000,107611,FP,23H2,,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107629-1001,107629,FP,23H1,10/4/2023,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107629-1700,107629,FP,23H1,,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107629-6062,107629,FP,23H1,,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107745-1001,107745,FP,23H2,11/2/2023,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107745-2603,107745,FP,23H2,11/2/2023,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107891-1001,107891,FP,24S1,8/12/2024,,0,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107891-4203,107891,FP,24S1,2/29/2024,,0,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107891-6372,107891,FP,24S1,1/22/2024,,0,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107893-1001,107893,FP,24S1,3/11/2024,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107893-1700,107893,FP,24S1,3/11/2024,45311,1,1,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107903-1001,107903,FP,24S2,7/30/2024,45322,5,4,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107903-4205,107903,FP,24S2,8/2/2024,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107905-1001,107905,FP,24S2,2/8/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107905-2701,107905,FP,24S2,2/7/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107907-4903,107907,FP,24S2,2/29/2024,45339,55,55,0,YES,LIVE,99,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107907-8002,107907,FP,24S2,1/23/2024,45323,22,19,0,YES,LIVE,99,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107936-1001,107936,FP,24S3,2/13/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107936-1501,107936,FP,24S3,2/13/2024,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107936-1701,107936,FP,24S3,2/13/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107936-3014,107936,FP,24S3,2/13/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107943-1001,107943,FP,24S3,2/27/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107943-1702,107943,FP,24S3,2/27/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107953-1001,107953,FP,23F3,8/28/2023,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107953-2603,107953,FP,23F3,8/23/2023,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107953-6059,107953,FP,23F3,,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107964-1001,107964,FP,23F1,,,0,0,0,,,139,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107964-1585,107964,FP,23F1,,,0,0,0,,,139,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
107964-4903,107964,FP,23F1,6/30/2023,,0,0,0,,,139,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108005-1001,108005,FP,23H1,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108136-4262,108136,FP,24M1,6/27/2024,45476,216,206,0,YES,LIVE,99,64.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108138-4262,108138,FP,24M1,,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108142-1001,108142,FP,24M1,4/28/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108142-1700,108142,FP,24M1,4/26/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108142-4262,108142,FP,24M1,5/24/2024,,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108176-1001,108176,FP,24M2,5/24/2024,45409,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108176-1702,108176,FP,24M2,5/24/2024,45409,0,0,0,,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108176-2107,108176,FP,24M2,5/24/2024,,0,0,0,YES,,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108180-2107,108180,FP,24M2,5/24/2024,,0,0,0,,,149,124.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108235-1238,108235,FP,23F3,9/1/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108235-4903,108235,FP,23F3,9/1/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108237-1001,108237,FP,23F3,9/8/2023,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108237-4792,108237,FP,23F3,,,0,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108237-6000,108237,FP,23F3,9/1/2023,45191,3,0,0,,,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108239-1081,108239,FP,23F3,9/9/2023,45191,30,22,0,YES,LIVE,119,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108241-1001,108241,FP,23H1,,,0,0,0,,,79,64.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108263-4451,108263,FP,24S3,2/20/2024,45346,-1,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108263-9605,108263,FP,24S3,2/21/2024,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108285-1001,108285,FP,23H2,10/24/2023,,0,0,0,,,129,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108285-4903,108285,FP,23H2,10/19/2023,,0,0,0,,,129,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108285-6010,108285,FP,23H2,10/25/2023,,0,0,0,,,129,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108345-1001,108345,FP,23H3,2/6/2024,,0,0,0,,,189,159.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108345-6372,108345,FP,23H3,2/6/2024,,0,0,0,,,189,159.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108397-1001,108397,FP,24M2,6/24/2024,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108397-8116,108397,FP,24M2,6/24/2024,45434,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108401-1001,108401,FP,24M3,6/7/2024,45455,1,1,0,YES,LIVE,89,74.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108402-1001,108402,FP,24M3,7/5/2024,45457,19,19,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108402-4542,108402,FP,24M3,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108402-6499,108402,FP,24M3,7/5/2024,45460,24,24,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108470-1001,108470,FP,24F3,10/21/2024,45560,149,149,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108470-2375,108470,FP,24F3,9/4/2024,45560,67,65,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108470-6499,108470,FP,24F3,10/21/2024,45548,357,364,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108476-1001,108476,FP,24F2,,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108476-2707,108476,FP,24F2,11/7/2024,45514,86,90,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108476-3539,108476,FP,24F2,9/13/2024,45539,15,20,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108547-1001,108547,FP,24F1,9/30/2024,45518,206,221,0,YES,LIVE,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108547-1700,108547,FP,24F1,9/2/2024,45518,12,11,0,YES,LIVE,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108547-6909,108547,FP,24F1,9/2/2024,45517,63,618,0,YES,LIVE,109,69.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108550-1077,108550,FP,24F1,9/30/2024,45546,4,5,0,YES,LIVE,129,109.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108550-2375,108550,FP,24F1,8/23/2024,,0,1,0,YES,LIVE,129,109.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108554-1001,108554,FP,24F1,7/24/2024,45469,1,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108554-2302,108554,FP,24F1,6/22/2024,45487,1,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108626-1001,108626,FP,24H1,12/5/2024,45607,160,157,0,YES,LIVE,139,119.97,50% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108626-2063,108626,FP,24H1,11/5/2024,45603,95,99,0,YES,LIVE,139,119.97,50% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108626-6069,108626,FP,24H1,11/6/2024,45603,358,361,0,YES,LIVE,139,119.97,50% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108645-1001,108645,FP,24H1,11/29/2024,45602,631,632,0,YES,LIVE,129,129,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108645-1702,108645,FP,24H1,10/28/2024,45603,163,164,0,YES,LIVE,129,129,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108645-2302,108645,FP,24H1,10/28/2024,45604,732,737,0,YES,LIVE,129,129,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108645-6069,108645,FP,24H1,10/28/2024,45602,1577,1575,0,YES,LIVE,129,129,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108673-1001,108673,FP,24H2,11/23/2024,45620,851,860,0,YES,LIVE,129,129,50% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108673-2701,108673,FP,24H2,11/20/2024,45621,396,398,0,YES,LIVE,129,129,50% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108684-1014,108684,FP,24H2,11/29/2024,45610,772,787,0,YES,LIVE,109,109,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108684-3052,108684,FP,24H2,1/7/2025,45609,362,370,0,YES,LIVE,109,109,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108693-1018,108693,FP,24H3,1/28/2025,45632,74,76,0,YES,LIVE,129,129,40% OFF,REG,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108795-1001,108795,FP,24F2,9/13/2024,45513,5,0,0,YES,,139,119.97,50% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108795-2213,108795,FP,24F2,8/7/2024,45513,49,49,0,YES,LIVE,139,119.97,50% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108795-4610,108795,FP,24F2,9/13/2024,45517,16,16,0,YES,LIVE,139,119.97,50% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
108799-1501,108799,FP,24F3,10/21/2024,45574,6,4,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing 2.12.25.xlsx,Pricing,45728.34333,45728.3564
