style_color,=1/0,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
108136-4262,108136,FP,24M1,6/27/2024,45476,377,364,0,YES,LIVE,99,64.97,19.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108301-1001,108301,OP,24M3,6/12/2024,,0,0,0,,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108301-1501,108301,OP,24M3,6/14/2024,,0,0,0,,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108301-6000,108301,OP,24M3,6/10/2024,45458,1,1,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108303-1001,108303,OP,24M3,6/4/2024,,0,0,0,,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108303-2504,108303,OP,24M3,6/5/2024,,0,0,0,,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108303-8410,108303,OP,24M3,6/5/2024,,0,0,0,,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108401-1001,108401,FP,24M3,6/7/2024,45455,16,14,0,YES,LIVE,89,74.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108402-1001,108402,FP,24M3,7/5/2024,45457,25,24,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108402-4542,108402,FP,24M3,,,0,0,0,YES,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108402-6499,108402,FP,24M3,7/5/2024,45460,46,35,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108550-1077,108550,FP,24F1,9/30/2024,45546,26,22,0,YES,LIVE,129,109.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108550-2375,108550,FP,24F1,8/23/2024,45546,-1,0,0,,,129,109.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108799-1501,108799,FP,24F3,10/21/2024,45574,19,16,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108825-1001,108825,FP,24S2,,,0,0,0,,,99,74.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108825-6510,108825,FP,24S2,8/9/2024,45379,22,19,0,YES,LIVE,99,74.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108952-1001,108952,FP,24F2,9/13/2024,45514,13,14,0,YES,LIVE,119,99.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108952-1702,108952,FP,24F2,9/13/2024,45513,33,51,0,YES,LIVE,119,99.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108961-1001,108961,FP,24F2,9/19/2024,45511,3,0,0,YES,,119,99.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108961-8106,108961,FP,24F2,7/22/2024,45512,24,18,0,YES,LIVE,119,99.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109143C-1001,109143C,FP,24M2,8/2/2024,45508,1,0,0,YES,,119,99.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109143C-4610,109143C,FP,24M2,8/1/2024,45508,13,12,0,YES,LIVE,119,99.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109146C-1001,109146C,FP,24M3,12/6/2024,45476,4,0,0,YES,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109146C-8116,109146C,FP,24M3,6/29/2024,45476,6,3,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109147C-1001,109147C,FP,24M3,7/11/2024,45491,5,0,0,,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109147C-6499,109147C,FP,24M3,7/11/2024,45546,5,1,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109313C-1001,109313C,FP,24M3,6/11/2024,45467,70,65,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
109313C-1501,109313C,FP,24M3,6/11/2024,45467,46,43,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700019-1001,700019,OP,24F2,8/8/2024,45553,36,44,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700019-1537,700019,OP,24F2,8/8/2024,45550,29,1844,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700019-3539,700019,OP,24F2,8/8/2024,45551,57,53,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700019-8018,700019,OP,24F2,8/9/2024,45548,38,417,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700021-1001,700021,OP,24F1,8/3/2024,45526,5,4,0,YES,LIVE,109,69.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700021-1501,700021,OP,24F1,7/11/2024,45525,0,0,0,YES,,109,69.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700021-2701,700021,OP,24F1,8/3/2024,45533,7,11,0,YES,LIVE,109,69.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700021-6000,700021,OP,24F1,8/3/2024,45532,48,2929,0,YES,LIVE,109,69.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700023-1001,700023,OP,24F3,9/11/2024,45558,242,242,0,YES,LIVE,119,99.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700023-1501,700023,OP,24F3,9/12/2024,45557,36,36,0,YES,LIVE,119,99.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700025-1001,700025,OP,24F2,9/19/2024,45560,13,14,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700025-2063,700025,OP,24F2,9/19/2024,45561,4,666,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700025-6000,700025,OP,24F2,9/19/2024,45565,349,346,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700025-8018,700025,OP,24F2,9/19/2024,45561,5,345,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700150-1001,700150,OP,24F2,10/21/2024,45624,15,0,0,YES,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700150-1537,700150,OP,24F2,9/16/2024,45624,2,420,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700150-3002,700150,OP,24F3,9/10/2024,45622,14,2,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700150-6507,700150,OP,24F3,10/21/2024,45624,28,6,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700152-1001,700152,OP,24F3,10/17/2024,45628,52,29,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700152-1232,700152,OP,24F3,10/17/2024,45628,19,11,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700152-3921,700152,OP,24F3,10/17/2024,45628,25,17,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700152-6000,700152,OP,24F3,9/16/2024,45628,277,278,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700172-1001,700172,OP,24F2,9/10/2024,45506,59,47,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700172-3539,700172,OP,24F2,9/11/2024,45509,18,9,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700172-4903,700172,OP,24F2,9/10/2024,45506,3,56,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700172-6062,700172,OP,24F2,7/30/2024,45506,665,643,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700173-1001,700173,OP,24F3,11/14/2024,45554,346,351,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700173-4903,700173,OP,24F3,11/27/2024,45622,72,99,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700173-6000,700173,OP,24F3,11/14/2024,45555,148,167,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700174-1001,700174,OP,24F3,10/16/2024,45628,13,0,0,YES,,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700174-3539,700174,OP,24F3,10/16/2024,45628,7,1,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700174-4903,700174,OP,24F3,9/6/2024,45628,12,1,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700174-6000,700174,OP,24F3,9/6/2024,45628,26,18,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700174-7014,700174,OP,24F3,9/7/2024,45628,2,157,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700175-1001,700175,OP,24H1,10/8/2024,45578,336,309,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700175-3921,700175,OP,24H1,10/17/2024,45579,201,198,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700175-6000,700175,OP,24H1,10/8/2024,45578,523,519,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700297-1001,700297,OP,24FA,,,0,0,0,,,109,69.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700297-6000,700297,OP,24FA,9/11/2024,45567,-3,452,0,YES,LIVE,109,69.97,24.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700299-1001,700299,OP,24F2,9/10/2024,45526,18,15,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700299-2701,700299,OP,24F3,9/11/2024,45617,3,613,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700299-3539,700299,OP,24F3,9/12/2024,45561,0,8,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700299-6000,700299,OP,24F2,8/17/2024,45530,26,21,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700329-1501,700329,OP,24F2,8/19/2024,45529,5,5,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700329-4903,700329,OP,24F2,8/19/2024,45529,19,11,0,YES,LIVE,109,94.97,29.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
102931-GGJD,102931,OP,19F1,5/28/2024,43703,298,292,0,YES,LIVE,149,94.97,36.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
103281-GGJD,103281,OP,19F1,10/23/2024,43703,5,3691,0,YES,LIVE,169,99.97,39.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
103282-GGJD,103282,OP,19F1,1/16/2025,43679,25,1123,0,YES,LIVE,149,94.97,36.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
105706-2SB,105706,OP,21F2,5/28/2024,44436,671,665,0,YES,LIVE,149,94.97,36.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
105715-2SB,105715,OP,21F2,1/18/2025,44735,19,10243,0,YES,LIVE,149,124.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108064-IBJD,108064,OP,24S3,11/12/2024,45365,7,11,0,YES,LIVE,199,124.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108068-IBLM,108068,OP,24S1,11/13/2024,45275,113,99,0,YES,LIVE,159,124.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108072-IBJD,108072,OP,24S1,12/19/2023,45268,66,69,0,YES,LIVE,159,124.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108108-INAR,108108,FP,24M2,5/22/2024,45417,168,153,0,YES,LIVE,179,149.97,56.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108130-ILMM,108130,FP,24M3,7/22/2024,45459,122,103,0,YES,LIVE,179,109.97,39.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108156-2S,108156,FP,24M1,6/24/2024,45409,18,12,0,YES,LIVE,159,134.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108317-IPAR,108317,FP,24S1,8/13/2024,45303,471,475,0,YES,LIVE,219,134.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108338-2SB,108338,FP,23H2,6/28/2024,45246,533,483,0,YES,LIVE,179,109.97,39.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108372-IBLD,108372,OP,24M3,11/5/2024,45485,208,1785,0,YES,LIVE,159,99.97,39.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108374-IBKD,108374,OP,24M3,6/10/2024,45470,45,35,0,YES,LIVE,159,134.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108382-IBIG,108382,OP,24M3,7/5/2024,45451,241,234,0,YES,LIVE,159,99.97,39.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108393-ILJD,108393,FP,24M2,6/26/2024,45446,145,107,0,YES,LIVE,179,109.97,39.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108595C-ISTD,108595C,FP,24M1,5/24/2024,45408,86,81,0,YES,LIVE,219,184.97,69.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108599C-2S,108599C,FP,24S2,8/9/2024,45385,27,27,0,YES,LIVE,199,169.97,59.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108767-2SB,108767,FP,24M2,6/26/2024,45415,54,42,0,YES,LIVE,179,149.97,56.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108853C-IUJL,108853C,FP,24M2,4/19/2024,45407,42,43,0,YES,LIVE,189,159.97,59.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700048-ICAM,700048,OP,24M3,8/28/2024,45457,378,377,0,YES,LIVE,159,99.97,39.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700060-ICAM,700060,OP,24M3,6/12/2024,45459,282,272,0,YES,LIVE,219,134.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700121-IBSD,700121,OP,24H1,10/30/2024,45568,2675,2660,0,YES,LIVE,159,119.97,46.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700122-IBPD,700122,OP,24H1,10/30/2024,45624,1565,1475,0,YES,LIVE,159,119.97,54.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
700128-IBPD,700128,OP,24H1,10/21/2024,45628,2274,2268,0,YES,LIVE,159,119.97,46.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
107822-1001,107822,OP,23H1,8/12/2024,45212,1,0,0,,,199,139.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
107822-8106,107822,OP,23H1,8/12/2024,45230,54,53,0,YES,LIVE,199,139.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108107-INAM,108107,FP,24M2,5/22/2024,45427,182,186,0,YES,LIVE,199,169.97,59.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108132-4903,108132,FP,24M1,4/23/2024,45393,37,35,0,YES,LIVE,239,199.97,69.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108342-1001,108342,OP,24M3,5/24/2024,45460,388,387,0,YES,LIVE,149,94.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108342-4903,108342,OP,24M3,5/24/2024,45459,282,282,0,YES,LIVE,149,94.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108418-IIDH,108418,FP,24S3,3/29/2024,45379,20,26,0,YES,LIVE,199,169.97,59.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108419-2S,108419,FP,24S3,3/29/2024,45345,79,77,0,YES,LIVE,199,169.97,59.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108737-1001,108737,FP,24S2,8/9/2024,45365,240,236,0,YES,LIVE,199,124.97,44.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108737-8002,108737,FP,24S2,8/9/2024,45365,153,153,0,YES,LIVE,199,124.97,44.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108755-2SB,108755,FP,24M3,7/22/2024,45452,825,824,0,YES,LIVE,199,124.97,44.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108850C-6240,108850C,FP,24M2,4/19/2024,45416,15,16,0,YES,LIVE,189,159.97,59.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108852C-IUJL,108852C,FP,24M2,4/19/2024,45409,185,187,0,YES,LIVE,189,159.97,59.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108861C-IUKB,108861C,FP,24M2,4/19/2024,45408,177,171,0,YES,LIVE,219,134.97,49.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
108862C-IULM,108862C,FP,24M2,4/19/2024,45418,70,62,0,YES,LIVE,219,184.97,69.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
106801-1001,106801,OP,22H1,11/8/2022,44847,-3,0,0,,,199,99.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
106801-1211,106801,OP,22H1,9/24/2022,,0,0,0,,,199,99.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
106801-4439,106801,OP,22H1,9/28/2022,44840,4,8,0,YES,LIVE,199,99.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
106801-6000,106801,OP,22H1,9/24/2022,44849,3,1,0,YES,LIVE,199,99.97,34.99,SALE,FLASH,,,Winter Flash Sale 1.24.25.xlsx,Pricing,45728.34212,45728.35941
